Log file created successfully
Choose Pixel Format Successful!!..	{Index = 10}
SetPixelFormat Successful!
ELAPSED: 138.300003
ELAPSED: 138.389999
ELAPSED: 138.419998
ELAPSED: 138.510010
ELAPSED: 138.540009
ELAPSED: 138.660004
ELAPSED: 138.660004
ELAPSED: 138.779999
ELAPSED: 138.779999
ELAPSED: 138.900009
ELAPSED: 138.900009
ELAPSED: 139.019989
ELAPSED: 139.050003
ELAPSED: 139.139999
ELAPSED: 139.169998
ELAPSED: 139.290009
ELAPSED: 139.290009
ELAPSED: 139.409988
ELAPSED: 139.409988
ELAPSED: 139.529999
ELAPSED: 139.529999
ELAPSED: 139.650009
ELAPSED: 139.650009
ELAPSED: 139.770004
ELAPSED: 139.770004
ELAPSED: 139.889999
ELAPSED: 139.919998
ELAPSED: 140.009995
ELAPSED: 140.040009
ELAPSED: 140.160004
ELAPSED: 140.160004
ELAPSED: 140.279999
ELAPSED: 140.279999
ELAPSED: 140.399994
ELAPSED: 140.399994
ELAPSED: 140.520004
ELAPSED: 140.520004
ELAPSED: 140.639999
ELAPSED: 140.669998
ELAPSED: 140.789993
ELAPSED: 140.789993
ELAPSED: 140.910004
ELAPSED: 140.910004
ELAPSED: 141.029999
ELAPSED: 141.029999
ELAPSED: 141.149994
ELAPSED: 141.149994
ELAPSED: 141.270004
ELAPSED: 141.300003
ELAPSED: 141.389999
ELAPSED: 141.420013
ELAPSED: 141.509995
ELAPSED: 141.539993
ELAPSED: 141.660004
ELAPSED: 141.660004
ELAPSED: 141.779999
ELAPSED: 141.779999
ELAPSED: 141.899994
ELAPSED: 141.899994
ELAPSED: 142.020004
ELAPSED: 142.020004
ELAPSED: 142.139999
ELAPSED: 142.169998
ELAPSED: 142.260010
ELAPSED: 142.290009
ELAPSED: 142.410004
ELAPSED: 142.410004
ELAPSED: 142.529999
ELAPSED: 142.529999
ELAPSED: 142.650009
ELAPSED: 142.650009
ELAPSED: 142.769989
ELAPSED: 142.800003
ELAPSED: 142.889999
ELAPSED: 142.919998
ELAPSED: 143.010010
ELAPSED: 143.040009
ELAPSED: 143.159988
ELAPSED: 143.159988
ELAPSED: 143.279999
ELAPSED: 143.279999
ELAPSED: 143.400009
ELAPSED: 143.400009
ELAPSED: 143.520004
ELAPSED: 143.549988
ELAPSED: 143.639999
ELAPSED: 143.669998
ELAPSED: 143.759995
ELAPSED: 143.790009
ELAPSED: 143.910004
ELAPSED: 143.910004
ELAPSED: 144.029999
ELAPSED: 144.029999
ELAPSED: 144.149994
ELAPSED: 144.149994
ELAPSED: 144.270004
ELAPSED: 144.300003
ELAPSED: 144.419998
ELAPSED: 144.419998
ELAPSED: 144.509995
ELAPSED: 144.539993
ELAPSED: 144.660004
ELAPSED: 144.660004
ELAPSED: 144.779999
ELAPSED: 144.779999
ELAPSED: 144.899994
ELAPSED: 144.899994
ELAPSED: 145.020004
ELAPSED: 145.050003
ELAPSED: 145.139999
ELAPSED: 145.170013
ELAPSED: 145.259995
ELAPSED: 145.289993
ELAPSED: 145.410004
ELAPSED: 145.410004
ELAPSED: 145.529999
ELAPSED: 145.529999
ELAPSED: 145.649994
ELAPSED: 145.649994
ELAPSED: 145.770004
ELAPSED: 145.770004
ELAPSED: 145.889999
ELAPSED: 145.919998
ELAPSED: 146.010010
ELAPSED: 146.040009
ELAPSED: 146.160004
ELAPSED: 146.160004
ELAPSED: 146.279999
ELAPSED: 146.279999
ELAPSED: 146.400009
ELAPSED: 146.400009
ELAPSED: 146.519989
ELAPSED: 146.519989
ELAPSED: 146.639999
ELAPSED: 146.669998
ELAPSED: 146.760010
ELAPSED: 146.790009
ELAPSED: 146.909988
ELAPSED: 146.909988
ELAPSED: 147.029999
ELAPSED: 147.029999
ELAPSED: 147.150009
ELAPSED: 147.150009
ELAPSED: 147.270004
ELAPSED: 147.270004
ELAPSED: 147.389999
ELAPSED: 147.419998
ELAPSED: 147.509995
ELAPSED: 147.540009
ELAPSED: 147.630005
ELAPSED: 147.660004
ELAPSED: 147.779999
ELAPSED: 147.779999
ELAPSED: 147.899994
ELAPSED: 147.899994
ELAPSED: 148.020004
ELAPSED: 148.020004
ELAPSED: 148.139999
ELAPSED: 148.169998
ELAPSED: 148.259995
ELAPSED: 148.289993
ELAPSED: 148.410004
ELAPSED: 148.410004
ELAPSED: 148.529999
ELAPSED: 148.529999
ELAPSED: 148.649994
ELAPSED: 148.649994
ELAPSED: 148.770004
ELAPSED: 148.770004
ELAPSED: 148.889999
ELAPSED: 148.920013
ELAPSED: 149.009995
ELAPSED: 149.039993
ELAPSED: 149.160004
ELAPSED: 149.160004
ELAPSED: 149.279999
ELAPSED: 149.279999
ELAPSED: 149.399994
ELAPSED: 149.399994
ELAPSED: 149.520004
ELAPSED: 149.520004
ELAPSED: 149.639999
ELAPSED: 149.669998
ELAPSED: 149.760010
ELAPSED: 149.790009
ELAPSED: 149.910004
ELAPSED: 149.940002
ELAPSED: 150.029999
ELAPSED: 150.029999
ELAPSED: 150.150009
ELAPSED: 150.150009
ELAPSED: 150.269989
ELAPSED: 150.269989
ELAPSED: 150.389999
ELAPSED: 150.419998
ELAPSED: 150.510010
ELAPSED: 150.540009
ELAPSED: 150.659988
ELAPSED: 150.659988
ELAPSED: 150.779999
ELAPSED: 150.779999
ELAPSED: 150.900009
ELAPSED: 150.900009
ELAPSED: 151.020004
ELAPSED: 151.049988
ELAPSED: 151.139999
ELAPSED: 151.169998
ELAPSED: 151.259995
ELAPSED: 151.290009
ELAPSED: 151.410004
ELAPSED: 151.410004
ELAPSED: 151.529999
ELAPSED: 151.529999
ELAPSED: 151.649994
ELAPSED: 151.649994
ELAPSED: 151.770004
ELAPSED: 151.800003
ELAPSED: 151.889999
ELAPSED: 151.919998
ELAPSED: 152.009995
ELAPSED: 152.039993
ELAPSED: 152.160004
ELAPSED: 152.160004
ELAPSED: 152.279999
ELAPSED: 152.279999
ELAPSED: 152.399994
ELAPSED: 152.399994
ELAPSED: 152.520004
ELAPSED: 152.520004
ELAPSED: 152.639999
ELAPSED: 152.670013
ELAPSED: 152.789993
ELAPSED: 152.789993
ELAPSED: 152.910004
ELAPSED: 152.910004
ELAPSED: 153.029999
ELAPSED: 153.029999
ELAPSED: 153.149994
ELAPSED: 153.149994
ELAPSED: 153.270004
ELAPSED: 153.270004
ELAPSED: 153.389999
ELAPSED: 153.419998
ELAPSED: 153.510010
ELAPSED: 153.540009
ELAPSED: 153.660004
ELAPSED: 153.660004
ELAPSED: 153.779999
ELAPSED: 153.779999
ELAPSED: 153.900009
ELAPSED: 153.900009
ELAPSED: 154.019989
ELAPSED: 154.019989
ELAPSED: 154.139999
ELAPSED: 154.169998
ELAPSED: 154.260010
ELAPSED: 154.290009
ELAPSED: 154.380005
ELAPSED: 154.409988
ELAPSED: 154.529999
ELAPSED: 154.529999
ELAPSED: 154.650009
ELAPSED: 154.650009
ELAPSED: 154.949997
ELAPSED: 154.949997
ELAPSED: 154.949997
ELAPSED: 154.979996
ELAPSED: 155.009995
ELAPSED: 155.040009
ELAPSED: 155.160004
ELAPSED: 155.160004
ELAPSED: 155.279999
ELAPSED: 155.279999
ELAPSED: 155.399994
ELAPSED: 155.399994
ELAPSED: 155.520004
ELAPSED: 155.550003
ELAPSED: 155.639999
ELAPSED: 155.669998
ELAPSED: 155.759995
ELAPSED: 155.789993
ELAPSED: 155.910004
ELAPSED: 155.910004
ELAPSED: 156.029999
ELAPSED: 156.029999
ELAPSED: 156.149994
ELAPSED: 156.149994
ELAPSED: 156.270004
ELAPSED: 156.270004
ELAPSED: 156.389999
ELAPSED: 156.420013
ELAPSED: 156.509995
ELAPSED: 156.539993
ELAPSED: 156.660004
ELAPSED: 156.660004
ELAPSED: 156.779999
ELAPSED: 156.779999
ELAPSED: 156.899994
ELAPSED: 156.899994
ELAPSED: 157.020004
ELAPSED: 157.050003
ELAPSED: 157.139999
ELAPSED: 157.169998
ELAPSED: 157.260010
ELAPSED: 157.290009
ELAPSED: 157.410004
ELAPSED: 157.410004
ELAPSED: 157.529999
ELAPSED: 157.529999
ELAPSED: 157.650009
ELAPSED: 157.650009
ELAPSED: 157.769989
ELAPSED: 157.769989
ELAPSED: 157.889999
ELAPSED: 157.919998
ELAPSED: 158.010010
ELAPSED: 158.040009
ELAPSED: 158.159988
ELAPSED: 158.159988
ELAPSED: 158.279999
ELAPSED: 158.279999
ELAPSED: 158.400009
ELAPSED: 158.400009
ELAPSED: 158.520004
ELAPSED: 158.520004
ELAPSED: 158.639999
ELAPSED: 158.669998
ELAPSED: 158.759995
ELAPSED: 158.790009
ELAPSED: 158.910004
ELAPSED: 158.910004
ELAPSED: 159.029999
ELAPSED: 159.029999
ELAPSED: 159.149994
ELAPSED: 159.149994
ELAPSED: 159.270004
ELAPSED: 159.270004
ELAPSED: 159.389999
ELAPSED: 159.419998
ELAPSED: 159.509995
ELAPSED: 159.539993
ELAPSED: 159.630005
ELAPSED: 159.660004
ELAPSED: 159.779999
ELAPSED: 159.779999
ELAPSED: 159.899994
ELAPSED: 159.899994
ELAPSED: 160.020004
ELAPSED: 160.020004
ELAPSED: 160.139999
ELAPSED: 160.170013
ELAPSED: 160.259995
ELAPSED: 160.289993
ELAPSED: 160.410004
ELAPSED: 160.410004
ELAPSED: 160.529999
ELAPSED: 160.529999
ELAPSED: 160.649994
ELAPSED: 160.649994
ELAPSED: 160.770004
ELAPSED: 160.770004
ELAPSED: 160.919998
ELAPSED: 160.919998
ELAPSED: 161.010010
ELAPSED: 161.040009
ELAPSED: 161.160004
ELAPSED: 161.160004
ELAPSED: 161.279999
ELAPSED: 161.279999
ELAPSED: 161.400009
ELAPSED: 161.400009
ELAPSED: 161.519989
ELAPSED: 161.519989
ELAPSED: 161.639999
ELAPSED: 161.669998
ELAPSED: 161.760010
ELAPSED: 161.790009
ELAPSED: 161.880005
ELAPSED: 161.909988
ELAPSED: 162.029999
ELAPSED: 162.029999
ELAPSED: 162.150009
ELAPSED: 162.150009
ELAPSED: 162.270004
ELAPSED: 162.299988
ELAPSED: 162.389999
ELAPSED: 162.419998
ELAPSED: 162.509995
ELAPSED: 162.540009
ELAPSED: 162.660004
ELAPSED: 162.660004
ELAPSED: 162.779999
ELAPSED: 162.779999
ELAPSED: 162.899994
ELAPSED: 162.899994
ELAPSED: 163.020004
ELAPSED: 163.020004
ELAPSED: 163.139999
ELAPSED: 163.169998
ELAPSED: 163.259995
ELAPSED: 163.289993
ELAPSED: 163.410004
ELAPSED: 163.440002
ELAPSED: 163.529999
ELAPSED: 163.529999
ELAPSED: 163.649994
ELAPSED: 163.649994
ELAPSED: 163.770004
ELAPSED: 163.770004
ELAPSED: 163.889999
ELAPSED: 163.920013
ELAPSED: 164.009995
ELAPSED: 164.039993
ELAPSED: 164.160004
ELAPSED: 164.160004
ELAPSED: 164.279999
ELAPSED: 164.279999
ELAPSED: 164.399994
ELAPSED: 164.399994
ELAPSED: 164.520004
ELAPSED: 164.520004
ELAPSED: 164.639999
ELAPSED: 164.669998
ELAPSED: 164.760010
ELAPSED: 164.790009
ELAPSED: 164.910004
ELAPSED: 164.910004
ELAPSED: 165.029999
ELAPSED: 165.029999
ELAPSED: 165.150009
ELAPSED: 165.150009
ELAPSED: 165.269989
ELAPSED: 165.269989
ELAPSED: 165.389999
ELAPSED: 165.419998
ELAPSED: 165.510010
ELAPSED: 165.540009
ELAPSED: 165.659988
ELAPSED: 165.659988
ELAPSED: 165.779999
ELAPSED: 165.779999
ELAPSED: 165.900009
ELAPSED: 165.900009
ELAPSED: 166.020004
ELAPSED: 166.020004
ELAPSED: 166.139999
ELAPSED: 166.169998
ELAPSED: 166.259995
ELAPSED: 166.290009
ELAPSED: 166.380005
ELAPSED: 166.410004
ELAPSED: 166.529999
ELAPSED: 166.529999
ELAPSED: 166.649994
ELAPSED: 166.649994
ELAPSED: 166.770004
ELAPSED: 166.770004
ELAPSED: 166.889999
ELAPSED: 166.919998
ELAPSED: 167.009995
ELAPSED: 167.039993
ELAPSED: 167.130005
ELAPSED: 167.160004
ELAPSED: 167.279999
ELAPSED: 167.279999
ELAPSED: 167.399994
ELAPSED: 167.399994
ELAPSED: 167.520004
ELAPSED: 167.550003
ELAPSED: 167.639999
ELAPSED: 167.670013
ELAPSED: 167.759995
ELAPSED: 167.789993
ELAPSED: 167.910004
ELAPSED: 167.910004
ELAPSED: 168.029999
ELAPSED: 168.029999
ELAPSED: 168.149994
ELAPSED: 168.149994
ELAPSED: 168.270004
ELAPSED: 168.270004
ELAPSED: 168.389999
ELAPSED: 168.419998
ELAPSED: 168.510010
ELAPSED: 168.540009
ELAPSED: 168.660004
ELAPSED: 168.660004
ELAPSED: 168.779999
ELAPSED: 168.779999
ELAPSED: 168.900009
ELAPSED: 168.900009
ELAPSED: 169.019989
ELAPSED: 169.019989
ELAPSED: 169.139999
ELAPSED: 169.139999
ELAPSED: 169.260010
ELAPSED: 169.290009
ELAPSED: 169.409988
ELAPSED: 169.409988
ELAPSED: 169.529999
ELAPSED: 169.529999
ELAPSED: 169.650009
ELAPSED: 169.650009
ELAPSED: 169.770004
ELAPSED: 169.770004
ELAPSED: 169.889999
ELAPSED: 169.919998
ELAPSED: 170.009995
ELAPSED: 170.040009
ELAPSED: 170.160004
ELAPSED: 170.160004
ELAPSED: 170.279999
ELAPSED: 170.279999
ELAPSED: 170.399994
ELAPSED: 170.399994
ELAPSED: 170.520004
ELAPSED: 170.550003
ELAPSED: 170.639999
ELAPSED: 170.669998
ELAPSED: 170.759995
ELAPSED: 170.789993
ELAPSED: 170.880005
ELAPSED: 170.910004
ELAPSED: 171.029999
ELAPSED: 171.029999
ELAPSED: 171.149994
ELAPSED: 171.149994
ELAPSED: 171.270004
ELAPSED: 171.270004
ELAPSED: 171.389999
ELAPSED: 171.420013
ELAPSED: 171.509995
ELAPSED: 171.539993
ELAPSED: 171.630005
ELAPSED: 171.660004
ELAPSED: 171.779999
ELAPSED: 171.779999
ELAPSED: 171.899994
ELAPSED: 171.899994
ELAPSED: 172.020004
ELAPSED: 172.020004
ELAPSED: 172.139999
ELAPSED: 172.169998
ELAPSED: 172.260010
ELAPSED: 172.290009
ELAPSED: 172.379990
ELAPSED: 172.410004
ELAPSED: 172.529999
ELAPSED: 172.529999
ELAPSED: 172.650009
ELAPSED: 172.650009
ELAPSED: 172.769989
ELAPSED: 172.769989
ELAPSED: 172.889999
ELAPSED: 172.919998
ELAPSED: 173.010010
ELAPSED: 173.040009
ELAPSED: 173.159988
ELAPSED: 173.159988
ELAPSED: 173.279999
ELAPSED: 173.279999
ELAPSED: 173.400009
ELAPSED: 173.400009
ELAPSED: 173.520004
ELAPSED: 173.549988
ELAPSED: 173.639999
ELAPSED: 173.669998
ELAPSED: 173.759995
ELAPSED: 173.790009
ELAPSED: 173.880005
ELAPSED: 173.910004
ELAPSED: 174.029999
ELAPSED: 174.029999
ELAPSED: 174.149994
ELAPSED: 174.149994
ELAPSED: 174.270004
ELAPSED: 174.270004
ELAPSED: 174.389999
ELAPSED: 174.419998
ELAPSED: 174.509995
ELAPSED: 174.539993
ELAPSED: 174.630005
ELAPSED: 174.660004
ELAPSED: 174.779999
ELAPSED: 174.779999
ELAPSED: 174.899994
ELAPSED: 174.899994
ELAPSED: 175.020004
ELAPSED: 175.050003
ELAPSED: 175.139999
ELAPSED: 175.170013
ELAPSED: 175.259995
ELAPSED: 175.289993
ELAPSED: 175.380005
ELAPSED: 175.410004
ELAPSED: 175.529999
ELAPSED: 175.529999
ELAPSED: 175.649994
ELAPSED: 175.649994
ELAPSED: 175.770004
ELAPSED: 175.770004
ELAPSED: 175.889999
ELAPSED: 175.889999
ELAPSED: 176.010010
ELAPSED: 176.040009
ELAPSED: 176.129990
ELAPSED: 176.160004
ELAPSED: 176.279999
ELAPSED: 176.279999
ELAPSED: 176.400009
ELAPSED: 176.400009
ELAPSED: 176.519989
ELAPSED: 176.519989
ELAPSED: 176.639999
ELAPSED: 176.669998
ELAPSED: 176.760010
ELAPSED: 176.790009
ELAPSED: 176.909988
ELAPSED: 176.909988
ELAPSED: 177.029999
ELAPSED: 177.059998
ELAPSED: 177.150009
ELAPSED: 177.180008
ELAPSED: 177.270004
ELAPSED: 177.299988
ELAPSED: 177.389999
ELAPSED: 177.419998
ELAPSED: 177.509995
ELAPSED: 177.540009
ELAPSED: 177.630005
ELAPSED: 177.660004
ELAPSED: 177.779999
ELAPSED: 177.779999
ELAPSED: 177.930008
ELAPSED: 177.930008
ELAPSED: 178.020004
ELAPSED: 178.020004
ELAPSED: 178.139999
ELAPSED: 178.139999
ELAPSED: 178.259995
ELAPSED: 178.289993
ELAPSED: 178.380005
ELAPSED: 178.410004
ELAPSED: 178.529999
ELAPSED: 178.529999
ELAPSED: 178.649994
ELAPSED: 178.649994
ELAPSED: 178.770004
ELAPSED: 178.770004
ELAPSED: 178.889999
ELAPSED: 178.889999
ELAPSED: 179.009995
ELAPSED: 179.039993
ELAPSED: 179.130005
ELAPSED: 179.160004
ELAPSED: 179.279999
ELAPSED: 179.279999
ELAPSED: 179.399994
ELAPSED: 179.399994
ELAPSED: 179.520004
ELAPSED: 179.520004
ELAPSED: 179.639999
ELAPSED: 179.639999
ELAPSED: 179.760010
ELAPSED: 179.790009
ELAPSED: 179.879990
ELAPSED: 179.910004
ELAPSED: 180.029999
ELAPSED: 180.029999
ELAPSED: 180.150009
ELAPSED: 180.150009
ELAPSED: 180.269989
ELAPSED: 180.269989
ELAPSED: 180.389999
ELAPSED: 180.419998
ELAPSED: 180.510010
ELAPSED: 180.540009
ELAPSED: 180.630005
ELAPSED: 180.659988
ELAPSED: 180.779999
ELAPSED: 180.779999
ELAPSED: 180.900009
ELAPSED: 180.900009
ELAPSED: 181.020004
ELAPSED: 181.020004
ELAPSED: 181.139999
ELAPSED: 181.139999
ELAPSED: 181.259995
ELAPSED: 181.290009
ELAPSED: 181.380005
ELAPSED: 181.410004
ELAPSED: 181.529999
ELAPSED: 181.529999
ELAPSED: 181.649994
ELAPSED: 181.649994
ELAPSED: 181.770004
ELAPSED: 181.770004
ELAPSED: 181.889999
ELAPSED: 181.889999
ELAPSED: 182.009995
ELAPSED: 182.039993
ELAPSED: 182.160004
ELAPSED: 182.160004
ELAPSED: 182.279999
ELAPSED: 182.279999
ELAPSED: 182.399994
ELAPSED: 182.429993
ELAPSED: 182.520004
ELAPSED: 182.520004
ELAPSED: 182.639999
ELAPSED: 182.639999
ELAPSED: 182.759995
ELAPSED: 182.789993
ELAPSED: 182.880005
ELAPSED: 182.910004
ELAPSED: 183.029999
ELAPSED: 183.029999
ELAPSED: 183.149994
ELAPSED: 183.149994
ELAPSED: 183.270004
ELAPSED: 183.270004
ELAPSED: 183.389999
ELAPSED: 183.419998
ELAPSED: 183.510010
ELAPSED: 183.540009
ELAPSED: 183.629990
ELAPSED: 183.660004
ELAPSED: 183.779999
ELAPSED: 183.779999
ELAPSED: 183.900009
ELAPSED: 183.930008
ELAPSED: 184.019989
ELAPSED: 184.019989
ELAPSED: 184.139999
ELAPSED: 184.139999
ELAPSED: 184.260010
ELAPSED: 184.290009
ELAPSED: 184.409988
ELAPSED: 184.439987
ELAPSED: 184.529999
ELAPSED: 184.529999
ELAPSED: 184.650009
ELAPSED: 184.650009
ELAPSED: 184.770004
ELAPSED: 184.770004
ELAPSED: 184.919998
ELAPSED: 184.919998
ELAPSED: 185.009995
ELAPSED: 185.040009
ELAPSED: 185.130005
ELAPSED: 185.160004
ELAPSED: 185.279999
ELAPSED: 185.279999
ELAPSED: 185.399994
ELAPSED: 185.430008
ELAPSED: 185.520004
ELAPSED: 185.520004
ELAPSED: 185.639999
ELAPSED: 185.639999
ELAPSED: 185.759995
ELAPSED: 185.789993
ELAPSED: 185.910004
ELAPSED: 185.910004
ELAPSED: 186.029999
ELAPSED: 186.029999
ELAPSED: 186.149994
ELAPSED: 186.149994
ELAPSED: 186.270004
ELAPSED: 186.270004
ELAPSED: 186.420013
ELAPSED: 186.420013
ELAPSED: 186.509995
ELAPSED: 186.539993
ELAPSED: 186.630005
ELAPSED: 186.660004
ELAPSED: 186.779999
ELAPSED: 186.779999
ELAPSED: 186.899994
ELAPSED: 186.929993
ELAPSED: 187.020004
ELAPSED: 187.020004
ELAPSED: 187.139999
ELAPSED: 187.139999
ELAPSED: 187.260010
ELAPSED: 187.290009
ELAPSED: 187.410004
ELAPSED: 187.440002
ELAPSED: 187.529999
ELAPSED: 187.559998
ELAPSED: 187.650009
ELAPSED: 187.650009
ELAPSED: 187.769989
ELAPSED: 187.769989
ELAPSED: 187.919998
ELAPSED: 187.949997
ELAPSED: 188.040009
ELAPSED: 188.070007
ELAPSED: 188.130005
ELAPSED: 188.159988
ELAPSED: 188.279999
ELAPSED: 188.279999
ELAPSED: 188.400009
ELAPSED: 188.430008
ELAPSED: 188.520004
ELAPSED: 188.549988
ELAPSED: 188.639999
ELAPSED: 188.639999
ELAPSED: 188.759995
ELAPSED: 188.790009
ELAPSED: 188.910004
ELAPSED: 188.940002
ELAPSED: 189.029999
ELAPSED: 189.029999
ELAPSED: 189.149994
ELAPSED: 189.149994
ELAPSED: 189.270004
ELAPSED: 189.270004
ELAPSED: 189.389999
ELAPSED: 189.419998
ELAPSED: 189.509995
ELAPSED: 189.539993
ELAPSED: 189.630005
ELAPSED: 189.660004
ELAPSED: 189.779999
ELAPSED: 189.779999
ELAPSED: 189.899994
ELAPSED: 189.929993
ELAPSED: 190.020004
ELAPSED: 190.020004
ELAPSED: 190.139999
ELAPSED: 190.139999
ELAPSED: 190.259995
ELAPSED: 190.289993
ELAPSED: 190.380005
ELAPSED: 190.410004
ELAPSED: 190.529999
ELAPSED: 190.529999
ELAPSED: 190.649994
ELAPSED: 190.649994
ELAPSED: 190.770004
ELAPSED: 190.770004
ELAPSED: 190.889999
ELAPSED: 190.919998
ELAPSED: 191.010010
ELAPSED: 191.040009
ELAPSED: 191.129990
ELAPSED: 191.160004
ELAPSED: 191.279999
ELAPSED: 191.279999
ELAPSED: 191.400009
ELAPSED: 191.430008
ELAPSED: 191.519989
ELAPSED: 191.519989
ELAPSED: 191.639999
ELAPSED: 191.639999
ELAPSED: 191.760010
ELAPSED: 191.790009
ELAPSED: 191.909988
ELAPSED: 191.939987
ELAPSED: 192.029999
ELAPSED: 192.029999
ELAPSED: 192.150009
ELAPSED: 192.150009
ELAPSED: 192.270004
ELAPSED: 192.270004
ELAPSED: 192.389999
ELAPSED: 192.419998
ELAPSED: 192.509995
ELAPSED: 192.540009
ELAPSED: 192.630005
ELAPSED: 192.660004
ELAPSED: 192.779999
ELAPSED: 192.779999
ELAPSED: 192.899994
ELAPSED: 192.930008
ELAPSED: 193.020004
ELAPSED: 193.020004
ELAPSED: 193.139999
ELAPSED: 193.169998
ELAPSED: 193.259995
ELAPSED: 193.289993
ELAPSED: 193.410004
ELAPSED: 193.410004
ELAPSED: 193.529999
ELAPSED: 193.529999
ELAPSED: 193.649994
ELAPSED: 193.649994
ELAPSED: 193.770004
ELAPSED: 193.770004
ELAPSED: 193.920013
ELAPSED: 193.920013
ELAPSED: 194.009995
ELAPSED: 194.039993
ELAPSED: 194.130005
ELAPSED: 194.160004
ELAPSED: 194.279999
ELAPSED: 194.279999
ELAPSED: 194.429993
ELAPSED: 194.429993
ELAPSED: 194.520004
ELAPSED: 194.520004
ELAPSED: 194.639999
ELAPSED: 194.639999
ELAPSED: 194.760010
ELAPSED: 194.790009
ELAPSED: 194.910004
ELAPSED: 194.940002
ELAPSED: 195.029999
ELAPSED: 195.029999
ELAPSED: 195.150009
ELAPSED: 195.150009
ELAPSED: 195.269989
ELAPSED: 195.269989
ELAPSED: 195.389999
ELAPSED: 195.419998
ELAPSED: 195.510010
ELAPSED: 195.540009
ELAPSED: 195.630005
ELAPSED: 195.659988
ELAPSED: 195.750000
ELAPSED: 195.779999
ELAPSED: 195.900009
ELAPSED: 195.930008
ELAPSED: 196.020004
ELAPSED: 196.020004
ELAPSED: 196.139999
ELAPSED: 196.139999
ELAPSED: 196.259995
ELAPSED: 196.290009
ELAPSED: 196.410004
ELAPSED: 196.440002
ELAPSED: 196.529999
ELAPSED: 196.529999
ELAPSED: 196.649994
ELAPSED: 196.649994
ELAPSED: 196.770004
ELAPSED: 196.770004
ELAPSED: 196.889999
ELAPSED: 196.919998
ELAPSED: 197.009995
ELAPSED: 197.039993
ELAPSED: 197.130005
ELAPSED: 197.160004
ELAPSED: 197.279999
ELAPSED: 197.279999
ELAPSED: 197.399994
ELAPSED: 197.429993
ELAPSED: 197.520004
ELAPSED: 197.520004
ELAPSED: 197.639999
ELAPSED: 197.639999
ELAPSED: 197.759995
ELAPSED: 197.789993
ELAPSED: 197.910004
ELAPSED: 197.910004
ELAPSED: 198.000000
ELAPSED: 198.029999
ELAPSED: 198.149994
ELAPSED: 198.149994
ELAPSED: 198.270004
ELAPSED: 198.270004
ELAPSED: 198.389999
ELAPSED: 198.419998
ELAPSED: 198.510010
ELAPSED: 198.540009
ELAPSED: 198.629990
ELAPSED: 198.660004
ELAPSED: 198.750000
ELAPSED: 198.779999
ELAPSED: 198.900009
ELAPSED: 198.930008
ELAPSED: 199.019989
ELAPSED: 199.019989
ELAPSED: 199.139999
ELAPSED: 199.139999
ELAPSED: 199.260010
ELAPSED: 199.290009
ELAPSED: 199.409988
ELAPSED: 199.439987
ELAPSED: 199.529999
ELAPSED: 199.529999
ELAPSED: 199.650009
ELAPSED: 199.650009
ELAPSED: 199.770004
ELAPSED: 199.770004
ELAPSED: 199.889999
ELAPSED: 199.919998
ELAPSED: 200.009995
ELAPSED: 200.040009
ELAPSED: 200.130005
ELAPSED: 200.160004
ELAPSED: 200.279999
ELAPSED: 200.279999
ELAPSED: 200.399994
ELAPSED: 200.430008
ELAPSED: 200.520004
ELAPSED: 200.520004
ELAPSED: 200.639999
ELAPSED: 200.639999
ELAPSED: 200.759995
ELAPSED: 200.789993
ELAPSED: 200.880005
ELAPSED: 200.910004
ELAPSED: 201.000000
ELAPSED: 201.029999
ELAPSED: 201.149994
ELAPSED: 201.149994
ELAPSED: 201.270004
ELAPSED: 201.270004
ELAPSED: 201.389999
ELAPSED: 201.420013
ELAPSED: 201.509995
ELAPSED: 201.539993
ELAPSED: 201.630005
ELAPSED: 201.660004
ELAPSED: 201.750000
ELAPSED: 201.779999
ELAPSED: 201.899994
ELAPSED: 201.929993
ELAPSED: 202.020004
ELAPSED: 202.020004
ELAPSED: 202.139999
ELAPSED: 202.139999
ELAPSED: 202.260010
ELAPSED: 202.260010
ELAPSED: 202.379990
ELAPSED: 202.410004
ELAPSED: 202.529999
ELAPSED: 202.529999
ELAPSED: 202.650009
ELAPSED: 202.650009
ELAPSED: 202.769989
ELAPSED: 202.769989
ELAPSED: 202.889999
ELAPSED: 202.919998
ELAPSED: 203.010010
ELAPSED: 203.040009
ELAPSED: 203.130005
ELAPSED: 203.159988
ELAPSED: 203.250000
ELAPSED: 203.279999
ELAPSED: 203.400009
ELAPSED: 203.430008
ELAPSED: 203.520004
ELAPSED: 203.520004
ELAPSED: 203.639999
ELAPSED: 203.639999
ELAPSED: 203.759995
ELAPSED: 203.790009
ELAPSED: 203.910004
ELAPSED: 203.910004
ELAPSED: 204.029999
ELAPSED: 204.029999
ELAPSED: 204.149994
ELAPSED: 204.149994
ELAPSED: 204.270004
ELAPSED: 204.270004
ELAPSED: 204.389999
ELAPSED: 204.419998
ELAPSED: 204.509995
ELAPSED: 204.539993
ELAPSED: 204.630005
ELAPSED: 204.660004
ELAPSED: 204.750000
ELAPSED: 204.779999
ELAPSED: 204.899994
ELAPSED: 204.929993
ELAPSED: 205.020004
ELAPSED: 205.020004
ELAPSED: 205.139999
ELAPSED: 205.139999
ELAPSED: 205.259995
ELAPSED: 205.289993
